RSGGMC-112251,articles.I-N\Nat_Chem_Biol\Nat_Chem_Biol_2009_Feb_4_5(2)_100-107.nxml,Small molecule-mediated disruption of Wnt-dependent signaling in tissue regeneration and cancer,nature chemical biology,"Chen, Baozhi & Dodge, Michael E. & Tang, Wei & Lu, Jianming & Ma, Zhiqiang & Fan, Chih-Wei & Wei, Shuguang & Hao, Wayne & Kilgore, Jessica & Williams, Noelle S. & Roth, Michael G. & Amatruda, James F. & Chen, Chuo & Lum, Lawrence",422
RSG-03-048-01,articles.O-Z\PPAR_Res\PPAR_Res_2013_Apr_17_2013_310948.nxml,PPAR  Regulates Genes Involved in Triacylglycerol Synthesis and Secretion in Mammary Gland Epithelial Cells of Dairy Goats,ppar research,"Shi, Hengbo & Luo, Jun & Zhu, Jiangjiang & Li, Jun & Sun, Yuting & Lin, Xianzi & Zhang, Liping & Yao, Dawei & Shi, Huaiping",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2011_May_18_6(5)_e19946.nxml,Sphingosine Kinase 1 Regulates the Akt/FOXO3a/Bim Pathway and Contributes to Apoptosis Resistance in Glioma Cells SPHK1 Inhibits Apoptosis via Akt/FOXO3a/Bim Axis,plos one,"Guan, Hongyu & Song, Libing & Cai, Junchao & Huang, Yongbo & Wu, Jueheng & Yuan, Jie & Li, Jun & Li, Mengfeng",
RSG-03-048-01,articles.I-N\J_Biol_Inorg_Chem\J_Biol_Inorg_Chem_2011_Jan_21_16(1)_173-181.nxml,Metalloporphyrin intercalation in liposome membranes: ESR study,journal of biological inorganic chemistry,"Man, Dariusz & S&#x00142;ota, Rudolf & Broda, Ma&#x00142;gorzata A. & Mele, Giuseppe & Li, Jun",
RSG-03-048-01,articles.I-N\Int_J_Med_Sci\Int_J_Med_Sci_2012_Jan_11_9(2)_148-156.nxml,Rapid Detection of rpoB Mutations in Rifampin Resistant M. tuberculosis from Sputum Samples by Denaturing Gradient Gel Electrophoresis,international journal of medical sciences,"Li, Jun & Xin, Jiaojiao & Zhang, Liyuan & Jiang, Longyan & Cao, Hongcui & Li, Lanjuan",
RSG-03-048-01,articles.C-H\Genome_Announc\Genome_Announc_2013_May_23_1(3)_e00224-13.nxml,"Draft Genome Sequence of Haemophilus parasuis gx033, a Serotype 4 Strain Isolated from the Swine Lower Respiratory Tract",genome announcements,"Li, Jun & Peng, Hao & Xu, Li-gan & Xie, Yu-zhou & Xuan, Xiong-biao & Ma, Chun-xia & Hu, Shuai & Chen, Ze-xiang & Yang, Wei & Xie, Yong-ping & Pan, Yan & Tao, Li",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2012_Feb_7_7(2)_e30993.nxml,Identification of Estrogen Receptor Dimer Selective Ligands Reveals Growth Inhibitory Effects on Cells That Co Express ER and ER ER Heterodimers Inhibit Growth,plos one,"Powell, Emily & Shanle, Erin & Brinkman, Ashley & Li, Jun & Keles, Sunduz & Wisinski, Kari B. & Huang, Wei & Xu, Wei",
RSG-03-048-01,articles.C-H\Dev_Biol\Dev_Biol_2010_Apr_1_340(1)_75-87.nxml,A divergent Tbx6 related gene and Tbx6 are both required for neural crest and intermediate mesoderm development in Xenopus,developmental biology,"Callery, Elizabeth M. & Thomsen, Gerald H. & Smith, James C.",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2013_Mar_15_8(3)_e59257.nxml,Sinomenine Protects against Lipopolysaccharide Induced Acute Lung Injury in Mice via Adenosine A 2A Receptor Signaling Sinomenine Protects against ALI,plos one,"Li, Jun & Zhao, Li & He, Xie & Zeng, Yi-Jun & Dai, Shuang-Shuang",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2012_Jul_16_7(7)_e40607.nxml,Upregulator of Cell Proliferation Predicts Poor Prognosis in Hepatocellular Carcinoma and Contributes to Hepatocarcinogenesis by Downregulating FOXO3a URGCP Predicts HCC Poor Prognosis,plos one,"Xie, Chan & Song, Li-bing & Wu, Jue-heng & Li, Jun & Yun, Jing-ping & Lai, Jia-ming & Xie, Dong-ying & Lin, Bing-liang & Yuan, Yun-fei & Li, Mengfeng & Gao, Zhi-liang",
RSG-03-048-01,articles.I-N\J_Clin_Neurol\J_Clin_Neurol_2013_Oct_31_9(4)_259-268.nxml,Early Diagnosis and Management of Cerebral Venous Flow Obstruction Secondary to Transsinus Fracture after Traumatic Brain Injury,"journal of clinical neurology (seoul, korea)","Wang, Wen-hao & Lin, Jun-ming & Luo, Fei & Hu, Lian-shui & Li, Jun & Huang, Wei",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2012_Sep_25_7(9)_e46223.nxml,"Promotion of Spinal Cord Regeneration by Neural Stem Cell Secreted Trimerized Cell Adhesion Molecule L1 Stem Cells, L1, Recovery after Spinal Cord Injury",plos one,"He, Xiaowen & Knepper, Michael & Ding, Cheng & Li, Jun & Castro, Suita & Siddiqui, Maham & Schachner, Melitta",
RSG-03-048-01,articles.A-B\BMC_Plant_Biol\BMC_Plant_Biol_2010_Aug_18_10_178.nxml,Trichostatin A and 5 azacytidine both cause an increase in global histone H4 acetylation and a decrease in global DNA and H3K9 methylation during mitosis in maize,bmc plant biology,"Yang, Fei & Zhang, Lu & Li, Jun & Huang, Jing & Wen, Ruoyu & Ma, Lu & Zhou, Dongfeng & Li, Lijia",
RSG-03-048-01,articles.I-N\Mol_Cancer\Mol_Cancer_2012_Jun_8_11_39.nxml,Identification of cyclin B1 and Sec62 as biomarkers for recurrence in patients with HBV related hepatocellular carcinoma after surgical resection,molecular cancer,"Weng, Li & Du, Juan & Zhou, Qinghui & Cheng, Binbin & Li, Jun & Zhang, Denghai & Ling, Changquan",
RSG-03-048-01,articles.A-B\BMC_Genomics\BMC_Genomics_2014_May_17_15(1)_380.nxml,Exploring mechanisms of diet colon cancer associations through candidate molecular interaction networks,bmc genomics,"Westergaard, David & Li, Jun & Jensen, Kasper & Kouskoumvekaki, Irene & Panagiotou, Gianni",
RSG-03-048-01,articles.I-N\J_Carcinog\J_Carcinog_2009_Feb_7_8_2.nxml,The p53 induced Siva 1 plays a significant role in cisplatin mediated apoptosis,journal of carcinogenesis,"Barkinge, John L. & Gudi, Radhika & Sarah, Hawkins & Chu, Fei & Borthakur, Alip & Prabhakar, Bellur S. & Prasad, Kanteti V.S.",
RSG-03-048-01,articles.A-B\Biomed_Res_Int\Biomed_Res_Int_2014_Mar_4_2014_742417.nxml,Reexpression of Let 7g MicroRNA Inhibits the Proliferation and Migration via K Ras/HMGA2/Snail Axis in Hepatocellular Carcinoma,biomed research international,"Chen, Ke-ji & Hou, Ying & Wang, Kui & Li, Jun & Xia, Yong & Yang, Xiao-yu & Lv, Gang & Xing, Xiang-Lei & Shen, Feng",
RSG-03-048-01,articles.O-Z\Sci_Rep\Sci_Rep_2013_Mar_11_3_1411.nxml,Surface specific interaction by structure match confined pure high energy facet of unstable TiO 2 (B) polymorph,scientific reports,"Xiang, Guolei & Wang, Yang-Gang & Li, Jun & Zhuang, Jing & Wang, Xun",
RSG-03-048-01,articles.I-N\J_Exp_Clin_Cancer_Res\J_Exp_Clin_Cancer_Res_2009_Apr_22_28(1)_53.nxml,The effect of high frequency steep pulsed electric fields on in vitro and in vivo antitumor efficiency of ovarian cancer cell line skov3 and potential use in electrochemotherapy,journal of experimental & clinical cancer research : cr,"Yang, Xiao-Jun & Li, Jun & Sun, Cai-Xin & Zheng, Fei-Yun & Hu, Li-Na",
RSG-03-048-01,articles.I-N\J_Carcinog\J_Carcinog_2011_Nov_30_10_29.nxml,Continuous requirement of ErbB2 kinase activity for loss of cell polarity and lumen formation in a novel ErbB2/Neu driven murine cell line model of metastatic breast cancer,journal of carcinogenesis,"Ortega-Cava, Cesar F. & Raja, Srikumar M. & Laiq, Zenab & Bailey, Tameka A. & Luan, Haitao & Mohapatra, Bhopal & Williams, Stetson H. & Ericsson, Aaron C. & Goswami, Rasna & Dimri, Manjari & Duan, Lei & Band, Vimla & Naramura, Mayumi & Band, Hamid",
RSG-03-048-01,articles.I-N\J_Cardiovasc_Dis_Res\J_Cardiovasc_Dis_Res_2012_Apr-Jun_3(2)_84-90.nxml,Tumor necrosis factor alpha G 308 A polymorphism and risk of coronary heart disease and myocardial infarction: A case control study and meta analysis,journal of cardiovascular disease research,"Chu, Hongxia & Yang, Jun & Mi, Shaohua & Bhuyan, Soumitra Sudip & Li, Jun & Zhong, Lin & Liu, Shaorong & Tao, Zhigang & Li, Jianping & Chen, Hongying",
RSG-03-048-01,articles.O-Z\PLoS_Biol\PLoS_Biol_2005_Feb_1_3(2)_e38.nxml,The Genomes of Oryza sativa : A History of Duplications The Genomes of Oryza sativa,plos biology,"Yu, Jun & Wang, Jun & Lin, Wei & Li, Songgang & Li, Heng & Zhou, Jun & Ni, Peixiang & Dong, Wei & Hu, Songnian & Zeng, Changqing & Zhang, Jianguo & Zhang, Yong & Li, Ruiqiang & Xu, Zuyuan & Li, Shengting & Li, Xianran & Zheng, Hongkun & Cong, Lijuan & Lin, Liang & Yin, Jianning & Geng, Jianing & Li, Guangyuan & Shi, Jianping & Liu, Juan & Lv, Hong & Li, Jun & Wang, Jing & Deng, Yajun & Ran, Longhua & Shi, Xiaoli & Wang, Xiyin & Wu, Qingfa & Li, Changfeng & Ren, Xiaoyu & Wang, Jingqiang & Wang, Xiaoling & Li, Dawei & Liu, Dongyuan & Zhang, Xiaowei & Ji, Zhendong & Zhao, Wenming & Sun, Yongqiao & Zhang, Zhenpeng & Bao, Jingyue & Han, Yujun & Dong, Lingli & Ji, Jia & Chen, Peng & Wu, Shuming & Liu, Jinsong & Xiao, Ying & Bu, Dongbo & Tan, Jianlong & Yang, Li & Ye, Chen & Zhang, Jingfen & Xu, Jingyi & Zhou, Yan & Yu, Yingpu & Zhang, Bing & Zhuang, Shulin & Wei, Haibin & Liu, Bin & Lei, Meng & Yu, Hong & Li, Yuanzhe & Xu, Hao & Wei, Shulin & He, Ximiao & Fang, Lijun & Zhang, Zengjin & Zhang, Yunze & Huang, Xiangang & Su, Zhixi & Tong, Wei & Li, Jinhong & Tong, Zongzhong & Li, Shuangli & Ye, Jia & Wang, Lishun & Fang, Lin & Lei, Tingting & Chen, Chen & Chen, Huan & Xu, Zhao & Li, Haihong & Huang, Haiyan & Zhang, Feng & Xu, Huayong & Li, Na & Zhao, Caifeng & Li, Shuting & Dong, Lijun & Huang, Yanqing & Li, Long & Xi, Yan & Qi, Qiuhui & Li, Wenjie & Zhang, Bo & Hu, Wei & Zhang, Yanling & Tian, Xiangjun & Jiao, Yongzhi & Liang, Xiaohu & Jin, Jiao & Gao, Lei & Zheng, Weimou & Hao, Bailin & Liu, Siqi & Wang, Wen & Yuan, Longping & Cao, Mengliang & McDermott, Jason & Samudrala, Ram & Wang, Jian & Wong, Gane Ka-Shu & Yang, Huanming",
RSG-03-048-01,articles.O-Z\Virol_J\Virol_J_2010_Jul_15_7_158.nxml,A mouse model to study infection against porcine circovirus type 2: viral distribution and lesions in mouse,virology journal,"Li, Jun & Yuan, Xiaoyuan & Zhang, Chaofan & Miao, Lanfei & Wu, Jiaqiang & Shi, Jianli & Xu, Shaojian & Cui, Shangjin & Wang, Jinbao & Ai, Hongbin",
RSG-03-048-01,articles.C-H\Cell_Div\Cell_Div_2010_Sep_8_5_22.nxml,The WW HECT protein Smurf2 interacts with the Docking Protein NEDD9/HEF1 for Aurora A activation,cell division,"Moore, Finola E & Osmundson, Evan C & Koblinski, Jennifer & Pugacheva, Elena & Golemis, Erica A & Ray, Dipankar & Kiyokawa, Hiroaki",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2013_Nov_5_8(11)_e80044.nxml,Effect of GA 3 Treatment on Seed Development and Seed Related Gene Expression in Grape GA 3 on Seed Development in Grape,plos one,"Cheng, Chenxia & Xu, Xiaozhao & Singer, Stacy D. & Li, Jun & Zhang, Hongjing & Gao, Min & Wang, Li & Song, Junyang & Wang, Xiping",
RSG-03-048-01,articles.I-N\Int_J_Genomics\Int_J_Genomics_2013_May_27_2013_269609.nxml,"The Expression, Purification, and Characterization of a Ras Oncogene (Bras2) in Silkworm ( Bombyx mori )",international journal of genomics,"Lv, Zhengbing & Wang, Tao & Zhuang, Wenhua & Wang, Dan & Chen, Jian & Nie, Zuoming & Liu, Lili & Zhang, Wenping & Wang, Lisha & Wang, Deming & Wu, Xiangfu & Li, Jun & Qian, Lian & Zhang, Yaozhou",
RSG-03-048-01,articles.A-B\BMC_Cell_Biol\BMC_Cell_Biol_2009_Nov_30_10_84.nxml,Aberrant trafficking of NSCLC associated EGFR mutants through the endocytic recycling pathway promotes interaction with Src @,bmc cell biology,"Chung, Byung Min & Raja, Srikumar M & Clubb, Robert J & Tu, Chun & George, Manju & Band, Vimla & Band, Hamid",
RSG-03-048-01,articles.C-H\Genet_Mol_Biol\Genet_Mol_Biol_2013_Sep_30_36(3)_438-447.nxml,"Proteomic profiling of liver from Elaphe taeniura , a common snake in eastern and southeastern Asia",genetics and molecular biology,"Chen, Liang & Xia, Hengchuan & Wang, Yiting & Chen, Keping & Qin, Lvgao & Wang, Bin & Yao, Qin & Li, Jun & He, Yuanqing & Zhao, Ermi",
RSG-03-048-01,articles.C-H\Chin_Med\Chin_Med_2009_Mar_26_4_5.nxml,Stimulation of Apolipoprotein A IV expression in Caco 2/TC7 enterocytes and reduction of triglyceride formation in 3T3 L1 adipocytes by potential anti obesity Chinese herbal medicines,chinese medicine,"Guo, Ava Jiangyang & Choi, Roy Chi-yan & Cheung, Anna Wing-han & Li, Jun & Chen, Ivy Xiaoying & Dong, Tina Tingxia & Tsim, Karl Wah-keung & Lau, Brad Wing-chuen",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2010_Dec_23_5(12)_e15797.nxml,Unregulated miR 96 Induces Cell Proliferation in Human Breast Cancer by Downregulating Transcriptional Factor FOXO3a Upregulation of miR 96 Promotes Proliferation,plos one,"Lin, Huanxin & Dai, Ting & Xiong, Huaping & Zhao, Xiaohui & Chen, Xiuting & Yu, Chunping & Li, Jun & Wang, Xi & Song, Libing",
RSG-03-048-01,articles.A-B\Arthritis_Res_Ther\Arthritis_Res_Ther_2011_Mar_20_13(2)_R46.nxml,"Intraarticular injection of hyaluronan prevents cartilage erosion, periarticular fibrosis and mechanical allodynia and normalizes stance time in murine knee osteoarthritis",arthritis research & therapy,"Plaas, Anna & Li, Jun & Riesco, Julie & Das, Rosalina & Sandy, John D & Harrison, Andrew",
RSG-03-048-01,articles.I-N\J_Transl_Med\J_Transl_Med_2012_May_21_10_102.nxml,Beneficial effects of non matched allogeneic cord blood mononuclear cells upon patients with idiopathic osteoporosis,journal of translational medicine,"Li, Jun & Zhang, Li & Zhou, Liang & Yu, Zheng-Ping & Qi, Feng & Liu, Bei & Zi, Su-Xia & Li, Li & Li, Yi & Wang, San-Bin & Cui, Zheng-Jiang & Pan, Xing-Hua",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2014_Jun_12_9(6)_e99840.nxml,Morphology and Ciliary Motion of Mucosa in the Eustachian Tube of Neonatal and Adult Gerbils Development of Eustachian Tube,plos one,"Li, Yi & Liu, Huizhan & Li, Jun & Zhang, Qian & Gong, Shusheng & He, David",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2011_Dec_21_6(12)_e28757.nxml,Polyvalent DNA Vaccines Expressing HA Antigens of H5N1 Influenza Viruses with an Optimized Leader Sequence Elicit Cross Protective Antibody Responses Optimal Design of H5 HA DNA Vaccines,plos one,"Wang, Shixia & Hackett, Anthony & Jia, Na & Zhang, Chunhua & Zhang, Lu & Parker, Chris & Zhou, An & Li, Jun & Cao, Wu-Chun & Huang, Zuhu & Li, Yan & Lu, Shan",
RSG-03-048-01,articles.A-B\Biomed_Res_Int\Biomed_Res_Int_2014_May_4_2014_585687.nxml,Exploring Population Pharmacokinetic Modeling with Resampling Visualization,biomed research international,"Zuo, Fenghua & Li, Jun & Sun, Xiaoyong",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2011_Nov_23_6(11)_e28134.nxml,"In Vitro Effects of Pirfenidone on Cardiac Fibroblasts: Proliferation, Myofibroblast Differentiation, Migration and Cytokine Secretion Effects of Pirfenidone on Cardiac Fibroblasts",plos one,"Shi, Qiang & Liu, Xiaoyan & Bai, Yuanyuan & Cui, Chuanjue & Li, Jun & Li, Yishi & Hu, Shengshou & Wei, Yingjie",
RSG-03-048-01,articles.I-N\J_Diabetes_Res\J_Diabetes_Res_2014_Mar_11_2014_761938.nxml,Ethnic Differences in MicroRNA 375 Expression Level and DNA Methylation Status in Type 2 Diabetes of Han and Kazak Populations,journal of diabetes research,"Chang, Xiangyun & Li, Siyuan & Li, Jun & Yin, Liang & Zhou, Ting & Zhang, Chen & Chen, Xuan & Sun, Kan",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2014_Jan_27_9(1)_e85871.nxml,Polymer Ceramic Spiral Structured Scaffolds for Bone Tissue Engineering: Effect of Hydroxyapatite Composition on Human Fetal Osteoblasts Effect of Polymer Ceramic Scaffolds on Osteoblasts,plos one,"Zhang, Xiaojun & Chang, Wei & Lee, Paul & Wang, Yuhao & Yang, Min & Li, Jun & Kumbar, Sangamesh G. & Yu, Xiaojun",
RSG-03-048-01,articles.I-N\Nat_Commun\Nat_Commun_2013_Aug_27_4_2320.nxml,Whole genome sequencing reveals untapped genetic potential in Africas indigenous cereal crop sorghum,nature communications,"Mace, Emma S. & Tai, Shuaishuai & Gilding, Edward K. & Li, Yanhong & Prentis, Peter J. & Bian, Lianle & Campbell, Bradley C. & Hu, Wushu & Innes, David J. & Han, Xuelian & Cruickshank, Alan & Dai, Changming & Fr&#x000e8;re, C&#x000e9;line & Zhang, Haikuan & Hunt, Colleen H. & Wang, Xianyuan & Shatte, Tracey & Wang, Miao & Su, Zhe & Li, Jun & Lin, Xiaozhen & Godwin, Ian D. & Jordan, David R. & Wang, Jun",
RSG-03-048-01,articles.A-B\BMC_Immunol\BMC_Immunol_2010_Jun_10_11_28.nxml,The inhibitory effect against collagen induced arthritis by Schistosoma japonicum infection is infection stage dependent,bmc immunology,"He, YunKun & Li, Jia & Zhuang, WenJia & Yin, Lan & Chen, ChunXia & Li, Jun & Chi, FengLi & Bai, YanShuang & Chen, Xiao-Ping",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2013_Dec_10_8(12)_e82997.nxml,Preconditioning via Angiotensin Type 2 Receptor Activation Improves Therapeutic Efficacy of Bone Marrow Mononuclear Cells for Cardiac Repair AT2 Receptors and Stem Cell Therapy for MI,plos one,"Xu, Yinchuan & Hu, Xinyang & Wang, Lihan & Jiang, Zhi & Liu, Xianbao & Yu, Hong & Zhang, Zhaocai & Chen, Huiqiang & Chen, Han & Steinhoff, Gustav & Li, Jun & Jian&#x02019;an Wang</surname><given-names/>",
RSG-03-048-01,articles.C-H\Genome_Announc\Genome_Announc_2013_Jan_24_1(1)_e00090-12.nxml,Complete Genome Sequence of a Porcine Reproductive and Respiratory Syndrome Virus Variant with a New Deletion in the 5 Untranslated Region,genome announcements,"Shi, Kaichuang & Tao, Chun&#x02019;ai & Lin, Changhua & Li, Gang & Li, Jun",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2013_Jun_26_8(6)_e67124.nxml,Lumican Accelerates Wound Healing by Enhancing 21 Integrin Mediated Fibroblast Contractility Lumican Enhances Fibroblast Contractility,plos one,"Liu, Xiao-Jin & Kong, Fan-Zhi & Wang, Ya-Hui & Zheng, Jiang-Hong & Wan, Wei-Dong & Deng, Chen-Liang & Mao, Guang-Yu & Li, Jun & Yang, Xiao-Mei & Zhang, Yan-Li & Zhang, Xue-li & Yang, Song-lin & Zhang, Zhi-Gang",
RSG-03-048-01,articles.O-Z\World_J_Surg_Oncol\World_J_Surg_Oncol_2010_Aug_9_8_66.nxml,Recurrent retroperitoneal Schwannomas displaying different differentiation from primary tumor: Case report and literature review,world journal of surgical oncology,"Li, Zhong-qi & Wang, Hai-yong & Li, Jun & Teng, Lisong",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2013_Mar_19_8(3)_e59358.nxml,"Genomic Organization, Phylogenetic Comparison and Differential Expression of the SBP Box Family Genes in Grape SBP Box Family Genes in Grape",plos one,"Hou, Hongmin & Li, Jun & Gao, Min & Singer, Stacy D. & Wang, Hao & Mao, Linyong & Fei, Zhangjun & Wang, Xiping",
RSG-03-048-01,articles.I-N\Int_J_Environ_Res_Public_Health\Int_J_Environ_Res_Public_Health_2014_Mar_26_11(3)_2427-2436.nxml,Structure Analysis of Aerobic Granule from a Sequencing Batch Reactor for Organic Matter and Ammonia Nitrogen Removal,international journal of environmental research and public health,"Li, Jun & Cai, Ang & Wang, Danjun & Chen, Chao & Ni, Yongjiong",
RSG-03-048-01,articles.I-N\J_Carcinog\J_Carcinog_2011_Dec_31_10_39.nxml,A block in lineage differentiation of immortal human mammary stem / progenitor cells by ectopically expressed oncogenes,journal of carcinogenesis,"Zhao, Xiangshan & Malhotra, Gautam K. & Band, Hamid & Band, Vimla",
RSG-03-048-01,articles.O-Z\World_J_Surg_Oncol\World_J_Surg_Oncol_2013_Aug_5_11_174.nxml,An unexpected but interesting response to a novel therapy for malignant extragastrointestinal stromal tumor of the mesoileum: a case report and review of the literature,world journal of surgical oncology,"Li, Hengping & Li, Jun & Li, Xingwen & Kang, Yaqiong & Wei, Qiang",
RSG-03-048-01,articles.A-B\Asian_J_Androl\Asian_J_Androl_2014_Jan_28_Mar-Apr_16(2)_327-328.nxml,MicroRNA let 7a : a novel therapeutic candidate in prostate cancer,asian journal of andrology,"Wu, Xiao-Qin & Huang, Cheng & Liu, Xin-Hua & Li, Jun",
RSG-03-048-01,articles.C-H\Exp_Transl_Stroke_Med\Exp_Transl_Stroke_Med_2012_Jun_8_4_12.nxml,Loss of vascular early response gene reduces edema formation after experimental stroke,experimental & translational stroke medicine,"Liu, Fudong & Turtzo, L Christine & Li, Jun & Regard, Jean & Worley, Paul & Zeevi, Neer & McCullough, Louise D",
RSG-03-048-01,articles.C-H\Evid_Based_Complement_Alternat_Med\Evid_Based_Complement_Alternat_Med_2013_Nov_17_2013_630723.nxml,Systemic Revealing Pharmacological Signalling Pathway Networks in the Hippocampus of Ischaemia Reperfusion Mice Treated with Baicalin,evidence-based complementary and alternative medicine : ecam,"Li, Haixia & Zhang, Yingying & Yu, Yanan & Li, Bing & Chen, YinYing & Wu, Hongli & Wang, Jingtao & Li, Jun & Xiong, Xingjiang & He, Qiongyong & Tian, Jinzhou & Wang, Zhong & Wang, Jie",
RSG-03-048-01,articles.I-N\Int_Urogynecol_J\Int_Urogynecol_J_2012_Aug_23_23(8)_1007-1015.nxml,Low frequency electrotherapy for female patients with detrusor underactivity due to neuromuscular deficiency,international urogynecology journal,"Xu, Dan-Feng & Zhang, Shen & Wang, Cun-Zhou & Li, Jun & Qu, Chuang-Yu & Cui, Xin-Gang & Zhao, Sheng-Jia",
RSG-03-048-01,articles.C-H\Genome_Biol\Genome_Biol_2009_Dec_22_10(12)_R141.nxml,Characterizing the admixed African ancestry of African Americans,genome biology,"Zakharia, Fouad & Basu, Analabha & Absher, Devin & Assimes, Themistocles L & Go, Alan S & Hlatky, Mark A & Iribarren, Carlos & Knowles, Joshua W & Li, Jun & Narasimhan, Balasubramanian & Sidney, Steven & Southwick, Audrey & Myers, Richard M & Quertermous, Thomas & Risch, Neil & Tang, Hua",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2014_Jun_2_9(6)_e98902.nxml,c Ski Inhibits Autophagy of Vascular Smooth Muscle Cells Induced by oxLDL and PDGF c Ski Inhibits Autophagy of VSMCs,plos one,"Li, Jun & Zhao, Li & Yang, Ting & Zeng, Yi-Jun & Yang, Kang",
RSG-03-048-01,articles.A-B\BMC_Plant_Biol\BMC_Plant_Biol_2011_Oct_20_11_139.nxml,Characterization and development of EST derived SSR markers in cultivated sweetpotato ( Ipomoea batatas ),bmc plant biology,"Wang, Zhangying & Li, Jun & Luo, Zhongxia & Huang, Lifei & Chen, Xinliang & Fang, Boping & Li, Yujun & Chen, Jingyi & Zhang, Xiongjian",
RSG-03-048-01,articles.O-Z\PLoS_ONE\PLoS_One_2014_May_30_9(5)_e98228.nxml,Anti Fibrotic Actions of Interleukin 10 against Hypertrophic Scarring by Activation of PI3K/AKT and STAT3 Signaling Pathways in Scar Forming Fibroblasts IL 10 Anti Fibric Actions by PI3K/AKT and STAT3 Pathways,plos one,"Shi, Jihong & Li, Jun & Guan, Hao & Cai, Weixia & Bai, Xiaozhi & Fang, Xiaobing & Hu, Xiaolong & Wang, Yaojun & Wang, Hongtao & Zheng, Zhao & Su, Linlin & Hu, Dahai & Zhu, Xiongxiang",
RSG-03-048-01,articles.C-H\Contemp_Oncol_(Pozn)\Contemp_Oncol_(Pozn)_2012_Nov_20_16(5)_456-459.nxml,Primary lymphomas of the prostate: two case reports and a review of the literature,contemporary oncology,"Wang, Chaojun & Jiang, Peng & Li, Jun",
RSG-03-048-01,articles.O-Z\Parasit_Vectors\Parasit_Vectors_2013_Nov_17_6_330.nxml,Cyclophilin A from Schistosoma japonicum promotes a Th2 response in mice,parasites & vectors,"Li, Jinghui & Zhuang, Wenjia & Cong, Li & Shi, Wenjun & Cai, Xingyan & Huang, Fengjuan & Liao, Yiteng & Liu, Yiyang & Li, Jun & Chen, Chunxia & Chen, Xiao-Ping",
RSG-03-048-01,articles.A-B\BMC_Neurosci\BMC_Neurosci_2010_Jul_27_11_85.nxml,Processing of emotional words measured simultaneously with steady state visually evoked potentials and near infrared diffusing wave spectroscopy,bmc neuroscience,"Koban, Leonie & Ninck, Markus & Li, Jun & Gisler, Thomas & Kissler, Johanna",
RSG-03-048-01,articles.A-B\BMC_Res_Notes\BMC_Res_Notes_2010_Mar_16_3_77.nxml,The chemical in plug bacterial chemotaxis assay is prone to false positive responses,bmc research notes,"Li, Jun & Go, Alvin C & Ward, Mandy J & Ottemann, Karen M",
RSG-03-048-01,articles.O-Z\Reprod_Biol_Endocrinol\Reprod_Biol_Endocrinol_2010_Mar_17_8_26.nxml,Effects of prolonging administration gonadotropin on unexpectedly poor ovarian responders undergoing in vitro fertilization,reproductive biology and endocrinology : rb&e,"Wei, Zhaolian & Cheng, Xianxia & Li, Huirong & Cao, Yunxia & Cong, Lin & Zhou, Ping & Li, Jun",
RSG-03-048-01,articles.O-Z\PLoS_Pathog\PLoS_Pathog_2012_Jan_19_8(1)_e1002478.nxml,"Two Genetic Determinants Acquired Late in Mus Evolution Regulate the Inclusion of Exon 5, which Alters Mouse APOBEC3 Translation Efficiency Polymorphisms Determining APOBEC3 Exon 5 Inclusion",plos pathogens,"Li, Jun & Hakata, Yoshiyuki & Takeda, Eri & Liu, Qingping & Iwatani, Yasumasa & Kozak, Christine A. & Miyazawa, Masaaki",
RSG-03-048-01,articles.A-B\Behav_Brain_Funct\Behav_Brain_Funct_2011_May_15_7_14.nxml,Evidence for association between Disrupted in schizophrenia 1 ( DISC1 ) gene polymorphisms and autism in Chinese Han population: a family based association study,behavioral and brain functions : bbf,"Zheng, Fanfan & Wang, Lifang & Jia, Meixiang & Yue, Weihua & Ruan, Yan & Lu, Tianlan & Liu, Jing & Li, Jun & Zhang, Dai",
RSG-03-048-01,articles.A-B\BMC_Cancer\BMC_Cancer_2011_Dec_5_11_506.nxml,STAT3 activation in monocytes accelerates liver cancer progression,bmc cancer,"Wu, Wen-Yong & Li, Jun & Wu, Zheng-Sheng & Zhang, Chang-Le & Meng, Xiang-Ling",
